dataset	n_seqs	condition	seq_id	kind	reference_rank	reference_original	reference_proposed	reference_conf	test_rank	test_original	test_proposed	test_conf	taxonomy
n5402	5402	port_py3_epang_T1_K25	b6d8728e-79f1-4161-a00d-e44d0d55b6f9	same rank, other proposal	Species	Scorzonera laciniata	NA	0.731	Species	Scorzonera laciniata	Scorzonera cana	0.995	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera laciniata
n5402	5402	port_py3_epang_T1_K25	bde14395-f274-48a3-bc79-04715c5e53a4	rank differs	Phylum	Ascomycota	NA	0.955	Family	Aspergillaceae	NA	0.944	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	c53a3dc1-f43c-4d83-8903-b38499f3e58b	same rank, other proposal	Species	Primula stricta	Primula farinosa	0.845	Species	Primula stricta	NA	0.862	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula stricta
n5402	5402	port_py3_epang_T1_K25	d5331c5d-abaa-44fe-b433-8bd111bd6103	rank differs	Phylum	Ascomycota	NA	0.979	Family	NA	Aspergillaceae	0.990	Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	d70864c5-a547-42b6-924d-f0c3ea568f80	rank differs	Phylum	Ascomycota	NA	0.979	Family	NA	Aspergillaceae	0.990	Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	ece734cb-2da2-4219-b034-e2ab73f6e576	rank differs	Phylum	Ascomycota	NA	0.979	Genus	NA	Aspergillus	0.990	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	f40f2308-6c0a-49cc-ae56-22a3fcff4a31	rank differs	Phylum	Ascomycota	NA	0.979	Genus	NA	Aspergillus	0.990	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	03dcd463-dc0a-442f-b02b-3b118fcc9f89	flagged by reference only	Phylum	Ascomycota	NA	0.957					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	071049b9-39fd-4ac9-8713-e574cae880cc	flagged by reference only	Species	NA	Ilex dumosa	0.893					Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;NA
n5402	5402	port_py3_epang_T1_K25	076e5bc3-e127-40cd-a368-db48acd30a11	flagged by reference only	Phylum	Ascomycota	NA	0.990					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	07cc3234-f742-4db1-9602-5aac4c2e1bb6	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	08aa7f7b-5658-49b6-83d5-469223baad9e	flagged by reference only	Species	Scorzonera cana	Scorzonera laciniata	0.501					Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera cana
n5402	5402	port_py3_epang_T1_K25	0a9ea037-1a6c-4bf8-9439-01b562d25b70	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia borealis	0.936					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n5402	5402	port_py3_epang_T1_K25	0fdf9944-6815-4705-b17e-f89ce31ad9dc	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	0ff9deda-1c0e-4bc0-bbdc-47daf655941a	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	11e94f0c-7474-4915-9292-eb3f363dbf47	flagged by reference only	Species	Ilex tsoi	Ilex macropoda	0.444					Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex tsoi
n5402	5402	port_py3_epang_T1_K25	1397aac3-68bb-4c5b-97c4-1719b63228f4	flagged by reference only	Phylum	Ascomycota	NA	0.959					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	14644f0d-0820-4736-a717-f9f0971b1550	flagged by reference only	Species	NA	Ilex latifolia	0.712					Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;NA
n5402	5402	port_py3_epang_T1_K25	14da7cc7-2cc6-4a54-ba9a-da5f612eb809	flagged by reference only	Phylum	Ascomycota	NA	0.957					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	16abc43e-c596-428d-902e-68dbebad42fe	flagged by reference only	Order	Eurotiales	Caliciales	0.482					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	1a36c39a-4914-4d75-a7b3-380c13e5d468	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	1aaace59-026a-4b50-9666-12fe244cd256	flagged by reference only	Species	Scorzonera cana	Scorzonera laciniata	0.505					Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera cana
n5402	5402	port_py3_epang_T1_K25	1ac1131b-fc44-4a7f-b4c9-39aef53aacd6	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	1b439a0b-ec06-491e-bbea-3c918fa05089	flagged by reference only	Phylum	Ascomycota	NA	0.946					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	1b5f2ed7-24db-4c38-a313-02f216154b3d	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	1ce6e2e4-35e9-437d-8f63-2e53e508cb1c	flagged by reference only	Species	Nymphaea odorata	Nymphaea mexicana	0.510					Plantae;Tracheophyta;NA;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea odorata
n5402	5402	port_py3_epang_T1_K25	1e9787ea-ed6a-4151-860e-067b06deca6c	flagged by reference only	Species	Aspergillus penicillioides	NA	0.989					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus penicillioides
n5402	5402	port_py3_epang_T1_K25	20e3ae12-df8d-451c-b400-724cfb26c93a	flagged by reference only	Species	NA	Asterochloris italiana	0.693					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n5402	5402	port_py3_epang_T1_K25	213df940-1c78-4d7b-b0e7-9f349fe330e7	flagged by reference only	Species	Scorzonera hirsuta	Gelasia caespitosa	0.509					Plantae;Tracheophyta;NA;Asterales;Asteraceae;Gelasia;Scorzonera hirsuta
n5402	5402	port_py3_epang_T1_K25	26a97b41-adb7-419e-b846-9fc2766b44a6	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	2b01709e-55ec-459c-993a-db840a73c6b8	flagged by reference only	Species	Mucuna bennettii	Mucuna warburgii	0.929					Plantae;Tracheophyta;NA;Fabales;Fabaceae;Mucuna;Mucuna bennettii
n5402	5402	port_py3_epang_T1_K25	2cefc528-3e88-4f9c-99cd-de22c20a2745	flagged by reference only	Species	NA	Primula auriculata	0.834					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n5402	5402	port_py3_epang_T1_K25	334f9b2a-c11d-4004-8187-c57495f32044	flagged by reference only	Species	Primula nivalis	Primula longipes	0.901					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula nivalis
n5402	5402	port_py3_epang_T1_K25	33c1c868-a488-4696-b41c-d711dff0b706	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	3714416d-0f4c-4611-a62b-2c9cbe09d0f8	flagged by reference only	Species	NA	Ilex chinensis	0.964					Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;NA
n5402	5402	port_py3_epang_T1_K25	3bc2fd39-492c-45fb-90ca-2123e59b6a6b	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	3c6b4584-945c-43eb-b023-47dc571558c7	flagged by reference only	Species	Asterochloris irregularis	Asterochloris glomerata	0.433					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;Asterochloris irregularis
n5402	5402	port_py3_epang_T1_K25	3fc66a6e-8cb6-4775-bba6-34a263c36c8a	flagged by reference only	Species	Scorzonera cana	Scorzonera laciniata	0.477					Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera cana
n5402	5402	port_py3_epang_T1_K25	40e6c789-8b27-49b5-b2d3-f116be0b9f6d	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	467f2e49-f2a1-4fbe-b785-b7f446063d23	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	4799bbd3-6f74-478a-a51c-f7212f1b61a9	flagged by reference only	Species	Primula matthioli	Cortusa matthioli	1.000					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula matthioli
n5402	5402	port_py3_epang_T1_K25	4927ad31-95e2-47c5-acc2-e15d6dabac3d	flagged by reference only	Species	Scorzonera cana	Scorzonera laciniata	0.501					Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera cana
n5402	5402	port_py3_epang_T1_K25	49efd852-fc8c-47f1-b315-403a54e85348	flagged by reference only	Phylum	Basidiomycota	NA	1.000					Fungi;Basidiomycota;NA;Cantharellales;Tulasnellaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	4b70afd0-e960-4fcd-bdc0-9e4bb7a5cd99	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	4c58a234-9a0a-4052-b074-618b7c5ea398	flagged by reference only	Species	Primula auricula	Primula marginata	0.440					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula auricula
n5402	5402	port_py3_epang_T1_K25	4f5a77c5-9ee4-46d5-b095-8a1600ddb6ef	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	4fd4c436-cbab-44bf-956f-f676fcb68535	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	4fdc2d5c-fe5d-4273-908e-6785b6f69cb7	flagged by reference only	Phylum	Ascomycota	NA	0.955					Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	51702362-1a19-42f3-8fd4-f5abcbbe0310	flagged by reference only	Genus	Scorzonera	Gelasia	0.999					Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;NA
n5402	5402	port_py3_epang_T1_K25	51825c9b-0c38-4da9-b637-206559bb251c	flagged by reference only	Species	NA	Primula chionantha	0.486					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n5402	5402	port_py3_epang_T1_K25	52a54f3b-b2c6-418c-ab0b-09ad1ce64f4f	flagged by reference only	Species	Primula matthioli	Cortusa matthioli	0.999					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula matthioli
n5402	5402	port_py3_epang_T1_K25	52ee4c25-e482-40e8-b264-0838f7555fbf	flagged by reference only	Species	NA	Asterochloris italiana	0.868					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n5402	5402	port_py3_epang_T1_K25	53123e18-fd59-4734-9557-fe6d7bf65cff	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	53c36fcc-620d-4a64-977a-e634ec058619	flagged by reference only	Species	Primula dongchuanensis	__TAXCLUSTER10__Primula helodoxa	0.542					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula dongchuanensis
n5402	5402	port_py3_epang_T1_K25	543c8f55-7170-48c2-beee-ea019268da8f	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	55d2e1c1-4323-46f9-8466-f5c06b3de798	flagged by reference only	Species	NA	Asterochloris glomerata	0.433					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n5402	5402	port_py3_epang_T1_K25	5695f4e5-3431-47d7-bc75-86221ca53c5d	flagged by reference only	Species	Primula matthioli	Cortusa matthioli	1.000					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula matthioli
n5402	5402	port_py3_epang_T1_K25	5b1865a8-3cb9-4d4f-9289-611ed0fc6c7a	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	5fced340-2b94-47b4-b9fd-8a490474abb6	flagged by reference only	Species	Primula handeliana	Primula longipes	0.901					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula handeliana
n5402	5402	port_py3_epang_T1_K25	5ff66743-ac50-4d3e-af55-82adaaf6efdc	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	607930de-d2db-465a-81ac-2cae77b6e726	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	61c76c58-d7ab-426a-b052-a8577bdce8c0	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	63d38c90-3385-454d-93d0-7cd78628c5c1	flagged by reference only	Species	Primula handeliana	Primula longipes	0.901					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula handeliana
n5402	5402	port_py3_epang_T1_K25	6595f094-7a95-4453-8e5a-8327d805f98f	flagged by reference only	Species	NA	Asterochloris glomerata	0.433					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n5402	5402	port_py3_epang_T1_K25	65e383cb-8ff3-4b15-934b-a35dc2d6e1dc	flagged by reference only	Phylum	Ascomycota	NA	0.990					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	6790a1d9-1b8a-4158-aa57-667b6b58e359	flagged by reference only	Genus	Pseudopodospermum	Scorzonera	0.999					Plantae;Tracheophyta;NA;Asterales;Asteraceae;Pseudopodospermum
n5402	5402	port_py3_epang_T1_K25	68cc08eb-c3cc-43d6-8e36-c77f8041de97	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	694550dc-2464-41d7-8575-b61eb76fb4eb	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	73b983f2-ef79-45f8-ba0c-99aba358b3c8	flagged by reference only	Species	Aspergillus penicillioides	NA	0.989					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus penicillioides
n5402	5402	port_py3_epang_T1_K25	74e4f1f6-99e6-4bdb-af81-c275672c28b2	flagged by reference only	Species	Bipolaris bicolor	NA	0.903					Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris bicolor
n5402	5402	port_py3_epang_T1_K25	78bc7019-e5e3-42ea-900d-34afdf5c61e8	flagged by reference only	Species	NA	Primula farinosa	0.845					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n5402	5402	port_py3_epang_T1_K25	7a6af31f-b747-4847-94e7-918fcdcd3620	flagged by reference only	Species	NA	Asterochloris glomerata	0.433					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n5402	5402	port_py3_epang_T1_K25	7dacca45-4667-4ce5-83af-af818e59bc2f	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	7db63b58-98f2-4df8-bddd-941b96ec63c7	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	7e0cc1a4-3887-4b7c-869b-44f4dd00c766	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	83b8a334-0438-4b61-a26e-25c9997e2fbe	flagged by reference only	Species	Asterochloris mediterranea	NA	0.734					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;Asterochloris mediterranea
n5402	5402	port_py3_epang_T1_K25	85019380-437b-475b-a8f1-3ce86f19e2cb	flagged by reference only	Phylum	Ascomycota	NA	0.955					Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	8680bb75-da19-415f-a7b1-4efc1d967cfd	flagged by reference only	Species	Primula nutans	Primula eximia	0.499					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula nutans
n5402	5402	port_py3_epang_T1_K25	86e6fe1d-56f4-4080-9847-f58bb6a5aa3a	flagged by reference only	Species	Mucuna bennettii	Mucuna warburgii	0.929					Plantae;Tracheophyta;NA;Fabales;Fabaceae;Mucuna;Mucuna bennettii
n5402	5402	port_py3_epang_T1_K25	8a957ac5-7f8d-4d51-bc81-8383ebe8338d	flagged by reference only	Species	NA	Asterochloris irregularis	0.719					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n5402	5402	port_py3_epang_T1_K25	8aabd75f-2508-4069-be47-dc664595c211	flagged by reference only	Phylum	Ascomycota	NA	0.955					Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	9170f2a3-a8f4-41f9-8aa2-3bf0b183bf54	flagged by reference only	Phylum	Ascomycota	NA	0.955					Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	92073f88-172b-4d9b-898e-a3d71e7ce4b1	flagged by reference only	Species	__TAXCLUSTER17__Primula szechuanica	Primula longipes	0.901					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;__TAXCLUSTER17__Primula szechuanica
n5402	5402	port_py3_epang_T1_K25	94ab3c51-9283-4363-b390-f6f0ca9f7170	flagged by reference only	Phylum	Ascomycota	NA	0.955					Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	963c8d04-1c92-45b6-ab9f-06420a402b4b	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	9647f17f-d5d9-4085-9293-e57d4c0269d8	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	97311ffc-d825-4d81-96cb-deaa05ae4508	flagged by reference only	Infraorder	Alternaria	Bipolaris	0.987					Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Alternaria;NA
n5402	5402	port_py3_epang_T1_K25	9a3f7c67-f7d6-400a-9d3d-91a27b0f34a3	flagged by reference only	Species	Ilex micrococca	Ilex kwangtungensis	0.816					Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex micrococca
n5402	5402	port_py3_epang_T1_K25	9b99a095-c874-4640-b417-89177fac1f99	flagged by reference only	Species	NA	Primula longipes	0.901					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n5402	5402	port_py3_epang_T1_K25	9c8a9863-6909-4d38-a68a-50c8fe342051	flagged by reference only	Phylum	Ascomycota	NA	0.916					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	a9f98a0a-f713-4d64-8e3b-284123878207	flagged by reference only	Species	NA	Asterochloris irregularis	0.419					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n5402	5402	port_py3_epang_T1_K25	b077ef98-702d-44fd-bf59-dce3a60feb28	flagged by reference only	Species	Ilex rotunda	Ilex chapaensis	0.505					Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex rotunda
n5402	5402	port_py3_epang_T1_K25	b1c9f439-e9e5-49c0-9f44-157be4b25a78	flagged by reference only	Species	Scorzonera cana	NA	0.788					Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera cana
n5402	5402	port_py3_epang_T1_K25	b369d4e6-f8f6-49d3-8d21-6dc7684b461f	flagged by reference only	Phylum	Ascomycota	NA	0.961					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	b4701a75-4e2c-431d-b754-6b6f3ae316ac	flagged by reference only	Species	Asterochloris irregularis	Asterochloris glomerata	0.433					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;Asterochloris irregularis
n5402	5402	port_py3_epang_T1_K25	b77bf342-72ce-453b-9753-58721a014e6b	flagged by reference only	Phylum	Ascomycota	NA	0.990					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	b80c258c-729b-4c88-bf50-cbb3d2b86fdd	flagged by reference only	Species	NA	Nymphaea caerulea	0.642					Plantae;Tracheophyta;NA;Nymphaeales;Nymphaeaceae;Nymphaea;NA
n5402	5402	port_py3_epang_T1_K25	b9b7976e-d22b-4c50-aa10-5a2c6c131266	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	bbd4a52a-c334-41c7-afb9-7c68a919ca1f	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	bead2600-8619-4a0d-8619-0295ad20a79e	flagged by reference only	Species	Scorzonera virgata	Scorzonera tragopogonoides	0.502					Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera virgata
n5402	5402	port_py3_epang_T1_K25	c1ac0826-9f4a-4388-a929-f8f1c27ed151	flagged by reference only	Phylum	Ascomycota	NA	0.904					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	c5b3b83f-30c1-4c6a-81a9-1323c22eb97f	flagged by reference only	Phylum	Ascomycota	NA	0.945					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	ca36daf6-930d-419d-8d88-5bf2c8893333	flagged by reference only	Species	__TAXCLUSTER17__Primula szechuanica	Primula longipes	0.901					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;__TAXCLUSTER17__Primula szechuanica
n5402	5402	port_py3_epang_T1_K25	ca568fc8-9d1a-4eaf-b692-8da5beb540ab	flagged by reference only	Phylum	Basidiomycota	NA	1.000					Fungi;Basidiomycota;NA;Cantharellales;Tulasnellaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	ca8578e1-4583-44ed-8ba0-b2239ae20d75	flagged by reference only	Species	__TAXCLUSTER17__Primula szechuanica	Primula longipes	0.901					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;__TAXCLUSTER17__Primula szechuanica
n5402	5402	port_py3_epang_T1_K25	ce999006-80dc-4b0a-9311-cd7fa91d5764	flagged by reference only	Infraorder	Alternaria	Bipolaris	0.987					Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Alternaria;NA
n5402	5402	port_py3_epang_T1_K25	d0ef184b-b4a3-4c7d-a595-27a16025db4e	flagged by reference only	Species	Bipolaris bicolor	NA	0.996					Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris bicolor
n5402	5402	port_py3_epang_T1_K25	d479704b-1f91-42e3-81ee-bd3dc7aadd19	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia borealis	0.936					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n5402	5402	port_py3_epang_T1_K25	dcf87a27-390b-4810-afb0-45ff333ac7b9	flagged by reference only	Phylum	Ascomycota	NA	0.955					Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	dfc2b5cd-a050-4b7b-9f1b-92bccd8e8814	flagged by reference only	Species	Bipolaris bicolor	NA	0.903					Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris bicolor
n5402	5402	port_py3_epang_T1_K25	e218e97f-2c1a-4c43-811e-c1b820686d32	flagged by reference only	Phylum	Ascomycota	NA	0.979					Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	eca19769-a0c7-4c41-944a-ef2fd1f34b13	flagged by reference only	Species	Bipolaris bicolor	NA	0.996					Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris bicolor
